id	filename	md5	size	state
fee22c68-18fc-4742-9a43-6045eca216ce	TCGA-BH-A0H9-11A-02-BSB.46c61e41-8666-48e8-bd89-794430b4bb64.svs	53b5e861be83b49982b9f0a3355d6bda	80658751	released
a57bcc1d-c345-4b05-8177-8419a473927e	TCGA-E9-A1RI-11A-04-TSD.24821b4a-a177-4978-94c8-f707dde62b2c.svs	6ab139d78e545ab4aa8907fe9bf15f15	41901299	released
9e7d95a2-2ed1-4a80-a638-a471c6a797e5	TCGA-E9-A1N6-11A-02-TSB.51757c9b-a6ff-40e3-878f-5baa1ca92941.svs	0cc554b459c72ecf9bded37c2e763fa2	95463353	released
d90f229a-5025-4e7c-9a76-e8f0c4a5396c	TCGA-E9-A1N6-11A-01-TSA.f03365ef-7fef-461c-acc0-bac5ddbdaeda.svs	dd7149fb5db4f8ab5c39e27a3223d7bc	36001559	released
c91ae28f-1ab0-49bd-ad6a-664f8307e128	TCGA-E2-A15I-11A-01-TS1.9dd74531-88fc-4b58-bc3a-f0a37a9d3fce.svs	d2cf73ee68ef0064db9b0e45a7bcdade	51698299	released
61618ecc-d108-429e-bf91-dd9e109e5e7a	TCGA-E2-A15I-11A-03-TS3.e03f9467-566d-4a6d-b62f-36ffe0756bed.svs	705218ca1b76671798861d74faa8ed07	59033571	released
e5c5157b-5dc7-4d51-a28f-bba8d1dc75ba	TCGA-BH-A1ES-11A-02-TSB.0e522581-fccd-4efe-a915-ff1af3c5ae12.svs	ea85bc7fc9b21b16703bdd36b766df38	92978599	released
8be4eefd-d367-4757-8ece-b581b3fac2d2	TCGA-E2-A1IU-11A-02-TSB.b1e1d4f0-7a97-4a67-a15f-667ba0454e31.svs	1107b25add4fb2664016f903f3f62b17	148257119	released
88d82702-eada-44e0-aafa-0e1816bd51f2	TCGA-BH-A0DQ-11A-01-BSA.0e8db0ab-3ed4-4957-a36e-8ac6e6a151d9.svs	bde2584b5ff83dc0f2cfb173b96ea4fc	63224797	released
0bd7331b-4b13-41f8-9216-7929eb6c8de7	TCGA-BH-A0DQ-11A-01-TSA.14a71136-c42e-4c8e-9ef8-a88c247ed5b4.svs	9bd68785997a0dbd1b3338f0eb7fe7f9	70813755	released
e03a1853-5f38-4217-ba74-a66bfaee47f4	TCGA-BH-A1EY-11B-01-TSA.362cf244-2088-410b-b92d-6a053daacce5.svs	2702e030a09b4a5c5b153e47ffade251	38799683	released
17c04ee7-6b3a-4c25-8fa7-82b4f74031c0	TCGA-BH-A18L-11A-02-TSB.fa02f3c2-b881-441d-9fa3-652aa974f276.svs	d531feca806fc8198460e9444162657e	76882323	released
b1b28256-4c16-47c0-96c1-90c6b586ad72	TCGA-BH-A1FD-11A-01-TSA.fad54981-ca6d-4a75-8482-dd1309465ee9.svs	219cdce8e995460dc31eb4c967d6bef3	97908797	released
901db421-4fc8-4dcb-895f-98697c7718ad	TCGA-E2-A1IO-11A-02-TSB.d9bed477-83dd-4b46-b605-a75752d606e8.svs	9f675b1252f1e8c8f90e7855d9035c01	51763693	released
c6a767f4-6bf9-41b4-92da-a057d81abf0d	TCGA-BH-A0DI-11A-02-TSB.07e1b819-2663-42a7-a85d-ea27aa3669d0.svs	2516035a056ef45d3cfff39efcca2094	46090885	released
a0aa980b-0dee-4a95-b1d9-d30adeb3570d	TCGA-AC-A2FG-11A-02-TS2.735D14D5-BC2A-4522-8B9A-FD5387AFF19A.svs	d492f96521e73731e15faed443c1384e	113190805	released
e4938d5a-9b92-4114-9f5d-15eee95c1230	TCGA-BH-A1FB-11A-02-TSB.aedd55fb-4696-4bda-8821-c772056751bc.svs	ec8efad4e93e7e439304bd44cc7b48dc	49447329	released
848aaf0c-e119-4cd6-b97f-d6a989ce9932	TCGA-BH-A0BQ-11A-02-TSB.08e6e61b-dda7-488c-be2f-f2204e2dc0ba.svs	87491736a740723a3f19564b0cb14bc3	59128625	released
dddc063f-e728-4ac9-93f9-f88167d2381e	TCGA-BH-A0BQ-11A-03-TSC.7ace6ffe-78ad-46a3-94f3-d4b63b4a6f11.svs	58a507517d70697ef5c50a1ee589d877	69958709	released
70c53929-7902-487f-8fa5-8b04bc577a4c	TCGA-E9-A1RI-11A-01-TSA.4e9d4add-89ab-4110-bf44-11ad161c864b.svs	5995556d62cf41f2c070478fc2a74631	58240757	released
463b70e3-adba-4205-8583-9326b1343ed7	TCGA-BH-A0B5-11A-02-TSB.ede1fe0f-7b4b-42b7-8e9f-d7f26161debe.svs	531b4d6ff6c395e70dba2ab6ff0ba64d	41248051	released
262b8c2d-7c66-403b-827f-e870d6c1155d	TCGA-AC-A2FK-11A-01-TSA.5CBEF273-619D-47FD-844C-545B3253A09E.svs	00e1ae830f623d20faae6d30e5468ca3	39339141	released
14652922-3ea7-40a5-8bdf-d98b432e87f6	TCGA-BH-A1ES-11A-03-TSC.37f52823-91d3-4f4c-bc56-6b2030e1bcf8.svs	11c7fcd8e9c587c2b267662054e66ebc	42197431	released
a8a0c84f-8275-4a4b-8bba-5208cd93262e	TCGA-E2-A1B5-11A-01-TS1.a1be1666-c76b-4470-9b99-ae4fb1071354.svs	2f8415cb9d4a906eeb2b8b9c5f33f9bc	46126065	released
f3a5b8f4-e2a2-463f-bc4e-8a79eeec5eef	TCGA-A7-A0CH-11A-03-TS3.241fdee0-1e8d-4187-a26d-5eabaa958d1c.svs	972926d3937c8a15c4e6090ec56be3cf	97579705	released
bb2afb7e-acb9-445f-9e5c-3efa4c77e572	TCGA-BH-A1EW-11B-03-TSC.18cab1ae-057b-414a-a9d3-654872fb1596.svs	7eeac4fe7c24f78380d706f1353f4ec8	46903087	released
6849d401-6593-4dce-bd55-48f63f554d2c	TCGA-BH-A1EW-11A-02-TSB.1e2c9e3e-8d04-4dfb-b705-43c2f2e23341.svs	b6fa4b872cb85c8356e4a60b353cb160	50074747	released
36b780be-c0c4-45f8-9ab6-058a719d109a	TCGA-A7-A0CE-11A-01-BS1.44105666-1880-4b3a-9206-88bf6d300346.svs	01ede313aa861ae3703959157c84002d	338399093	released
5df4c1e0-8ece-4e5f-8deb-667685cf4ca8	TCGA-BH-A18N-11A-04-TSD.dc113c2d-2491-48d2-8173-70e4ef0a7330.svs	8e9112907ac506b4fda3d68a416ca30b	73347195	released
2ed1ad16-98b3-4941-b223-47a1af8efdae	TCGA-BH-A18N-11A-02-TSB.c1360bc0-7e02-4847-a9de-db90a7005bfa.svs	6d52ff8616741c806b5b69a8a8aa2468	68191817	released
8886f636-db8b-4afb-9533-cc33e09d1b42	TCGA-GM-A2D9-11A-02-TS2.87F78BFB-54E4-4FDE-AEC6-F5D77CF57756.svs	3180bab4d20e45becc61bcc27b281515	21975999	released
30410583-ca84-407f-a3db-128f29b3c664	TCGA-BH-A18V-11A-03-TSC.18ff74d9-eac0-401e-ac2d-8511f81b5e28.svs	306bca25332661af4656ebb60f18db45	78761281	released
b69e1106-0c5b-4fd2-bd00-f3aa3ea9eda8	TCGA-BH-A18V-06A-01-TSA.BEF73FC6-FB7D-47EE-8674-DF132F5D5B06.svs	9f4d932786f1b8d659297c2811ecc01f	240552501	released
55043cdd-648c-413b-bfb2-ea441fcb3a12	TCGA-BH-A18V-11A-04-TSD.4c816f6c-b656-4aab-8011-97c4077da74f.svs	e2266f528195f495910db7cf70231c47	72959699	released
f772790f-aee2-4782-8007-4a7e2a5463da	TCGA-BH-A5IZ-11A-01-TS1.9345C1EC-2A27-49F1-AE61-7B056A982A34.svs	618c26754907eca8288c6301d2f335c3	14178247	released
1aee59c2-b38c-4832-9478-dfc8e203bd08	TCGA-BH-A1EY-11A-02-TSB.758adeeb-d0a0-4b19-9a17-c1265f51fa29.svs	424eae9e096f8a22a926b67a609e7ba9	41723077	released
0a3de921-dcda-4282-bf55-224bee9990de	TCGA-BH-A1EY-11A-01-TSA.c9fcac07-57ec-404c-99d4-89345a2d3c66.svs	8429c1f21a0c92cb5a431b5278d46a46	45784921	released
2de9693d-a5b8-424f-92c2-1b4e36ae5e85	TCGA-BH-A1EY-11A-03-TSC.5e79a2b7-1ab9-4505-8912-3e74e79f7e84.svs	315b23d96f4f45099ad4a632961ee89d	35931327	released
1f205a8f-14f8-47ec-8ca7-cc89d2042d2e	TCGA-BH-A1EY-11B-02-TSB.446ac410-7fb2-4d02-948f-c4926f4ee3fc.svs	8031212f30db10b846fb0a657eeaa359	71821409	released
df4137d7-2b21-429b-90b8-9205dcc25e07	TCGA-A7-A0DC-11A-04-TS4.6041f153-cc5a-44d8-9e04-f082918268e6.svs	f0626b2e2af44e2022d4068dbb8e03d4	142440031	released
694ea2cb-023f-4ff5-83cb-1de1009dc1d3	TCGA-E2-A1IG-11A-01-TSA.740f9016-5033-43e1-ad49-9c4675b068ec.svs	b83d3d87ff442d9372e74537e4bb46a2	48117487	released
27465860-c916-4cc3-99dd-6f961f213416	TCGA-E9-A1NA-11A-03-TSC.2a243596-1e64-4547-9bed-a7fd1974ad6f.svs	c8640787f79f1082bced9a48410bd90a	63266443	released
f2fa58bd-e05e-4e54-bcf9-30e12ed609aa	TCGA-E9-A1NA-11A-02-TSB.665accd6-2a2a-40a7-8bb8-33175015e4fc.svs	eff153aba0033fa3ca9774dadf303b3a	43836989	released
f423b8e5-165d-41ff-882e-68e9c3a070eb	TCGA-BH-A0BS-11A-01-BSA.2ed5f08c-08ac-4da1-b02a-58b66bd41eff.svs	d167ea3cdeeb699bb5ff53f148affff0	333178661	released
52748d63-0cb1-4a62-ac7a-eb20b5c7902a	TCGA-E2-A1IO-11A-01-TSA.4a868517-97a6-4943-ba18-2b1d19efa02a.svs	eba9dc9fc158fa10af50d8e4ba0d2c3a	40666781	released
8247480c-62fd-4fab-a01c-f5ace891116f	TCGA-BH-A0DI-11A-01-BSA.fad772b5-28b8-4318-acc0-3c873f421d0d.svs	cc9b54adfe83e40cec450f3efffea783	47222325	released
a91e833a-642b-410a-98f3-d355e390cc7a	TCGA-BH-A0DI-11A-01-TSA.a70ff968-11be-46ef-9600-2144bd8961ba.svs	7f4b51e7749b60331a325edf38fb3c16	30743563	released
779cef24-4f43-4061-bb06-942895b7cc04	TCGA-BH-A1EN-11A-01-TSA.bd9b9222-c982-4cfa-b9b1-5d770243ed00.svs	75ca15b97b83952db2eb24b64ff18b88	95269865	released
8f7a8e9b-a4a8-4afd-92c7-1e79dc3c2ed9	TCGA-E9-A1NF-11A-07-TSG.9952af48-3e7b-4c5b-a1d9-b00a52c53910.svs	284f7eeb6a2173ca60aa272cbbd5d34a	66560557	released
fa8b93ce-851d-4b52-9403-650792677232	TCGA-BH-A0BF-11A-02-TSB.6e4bf881-a29f-4fb4-b38c-5bebe44368ec.svs	c3946aca7db2c9c3184f36cff9f0382d	95835175	released
0cd6c87b-135f-46d0-84cc-fa42bcee6cc4	TCGA-BH-A0BF-11A-03-TSC.d79a0152-cebc-47aa-9ff7-7eaf0ef13c4f.svs	aae516c0ee4872827924430c867789d9	97917073	released
61f9dafd-1b5d-4001-b9db-d45debb12189	TCGA-BH-A0H9-11A-02-TSB.5ddcbe27-2ec5-47a1-ab7b-18d3d390311b.svs	30011814bd94a3c4cb8b87097310b708	120559985	released
19b99023-dac6-4cde-81f8-58d6e8692cde	TCGA-BH-A0BL-11A-01-BSA.b099b436-9b72-488c-822f-9617290bcd8a.svs	e7cd2627b3df657f3c38fbc465351a2c	304837503	released
d116e6bc-7a3c-40a9-8b36-a9a3159806fb	TCGA-BH-A1F5-11A-02-TSB.b5490856-4068-44e1-9bbd-a2882eec1aa4.svs	9901cb2d2ec070193bfc428c96125d44	78055579	released
755d64fa-c363-4d70-b5b8-c41916c227a4	TCGA-AC-A2BK-11A-01-TSA.A4278E84-BFC0-4EA3-A863-57E79654F38B.svs	ea181e02fe45268a0d4a1b1775d19322	70007915	released
f020c992-58de-4acc-85d5-0196f592ece9	TCGA-E2-A1B5-11A-02-TS2.0e6a0f0c-7760-44c4-a558-a6905b5a9267.svs	70ab00ae90b32a86c414525387a27ada	33108959	released
62affd99-2bfa-4765-9d99-b3fb3652be56	TCGA-E2-A15A-06A-01-TS1.bc17c613-409e-4308-beae-d7dea1493c10.svs	411d5edd44e4bf47a27ceb4fb95425e7	358786387	released
4ff8171f-e6ae-49d9-a78f-b6e40297af41	TCGA-BH-A1EW-11B-01-TSA.0dd1e8b3-7435-4705-bb1b-b612a01a26b2.svs	bb71896233a9d3a2e6135c6ce024b30c	62457217	released
7ed8f716-fb9f-48e9-afc6-7d67a9a237ca	TCGA-A7-A0CE-11A-02-BS2.2c324d8a-4f5a-4fa1-a779-5ff38fe8a52f.svs	1890424495d0d593f12a2342e965d46d	141669655	released
9f951971-317b-4a02-9998-12d9e05deb1e	TCGA-BH-A18N-11A-01-TSA.67433f2f-b31c-420a-adb5-358ca3dfeb3e.svs	48b8c25e6f562f95b16749a947fdd1f0	86926559	released
11a5dc17-fe05-4949-a5f2-be3e0a1069c1	TCGA-BH-A18N-11A-03-TSC.812dc8a3-8b4b-4c72-b9a6-fe699a63eb89.svs	4df7c9085f77967f62ff956c04d23402	66321057	released
3780dffa-8b92-458b-b4d4-4896408f1cd3	TCGA-GM-A2DI-11A-01-TS1.5AAFFC9A-95D8-4C42-9A67-669D35EC6C95.svs	8d3d3cfcddfa752df70303d49a9447a6	44274609	released
0eae1d84-2242-4171-964a-b2865141cfd4	TCGA-E9-A1N4-11A-01-TSA.6ac8d430-ff41-4ca3-ad7b-89236666eef3.svs	227b5dba98cde93e92ae13d5e703e020	59114845	released
ffd6b994-62bc-4799-9127-f9ca6dd3e043	TCGA-BH-A18V-11A-01-TSA.45955e02-8acb-43e7-859c-a16a95aadd36.svs	27d03694082af09f0612aa0b34cac99f	77842833	released
67ddde08-cd79-42ac-a2a6-1840859470e4	TCGA-GM-A2D9-11A-04-TS4.2FDE6729-0201-4573-8348-460EE1DBEE67.svs	d35ca65d847fce3a169ea2a3df39faa1	28369869	released
1685ee1c-ca9e-4245-83a8-7b73a1a8f33d	TCGA-AC-A2FB-11A-01-TSA.BE184AB7-924E-4564-9296-B6B71B1C7D43.svs	307c53475f3e91f299cac1853d69bd70	13863433	released
9e9ad117-b6b4-4e90-9ced-74b5aa480dc5	TCGA-E2-A1IU-11A-05-TSE.3bc5b9f2-5fd3-4a00-a8f6-9cf98ab35113.svs	61fa759410f43a704d659885beb23c14	43901819	released
8273af0e-77e4-4024-a9ce-b996fc5a9fa1	TCGA-E2-A1LL-11A-01-TSA.6320d86d-4aea-4fad-b821-fdb172b64d4d.svs	07d04f8ee125f78382447987313f0bcb	104452715	released
28f7c805-9d52-40bd-ad91-707dca7d32e2	TCGA-BH-A18P-11A-02-TSB.aed8eebb-c987-4c08-979b-9bcec70623a9.svs	6e3a7f523491325870eb2a308eb5430f	66563589	released
0e8d6812-7999-4468-a7de-2097883f84dd	TCGA-BH-A0DO-11A-02-TSB.3c04dd56-9769-4db2-ad8a-f4e2ca325bb1.svs	056dd39053446e8f7cf98fb1b22b02fe	65749701	released
4ea1a847-823e-45e5-af6f-9bfb8fdb0160	TCGA-BH-A0BJ-11A-02-TSB.60c2f7a7-f167-46ee-bb57-cd5a307ffa0a.svs	37dc89bfc6ff2649aae681d8a03e7ea5	73637889	released
3dd9c5d6-ff88-47a9-ac09-0d9b3ce01385	TCGA-BH-A0DD-11A-01-TSA.dec60ceb-0937-4ed0-8da9-095eb0c6fc04.svs	33dfdd9f91e7a183fadc933f96a3165e	58503961	released
b32234b0-b382-47fa-a83a-9ea3d1c0e3da	TCGA-E9-A1R7-11A-03-TSC.6c0e6f40-8a68-40b1-a29d-79b304fff3c9.svs	f891b38b62ed9f293eccb7fd82ae3f3d	141575521	released
de4dc0bd-54b5-4004-b50a-669201d3fb3d	TCGA-BH-A1EX-11A-02-TSB.69bb1154-ee25-47f5-9b84-34e2fb824b36.svs	8ea2dc36857ce612994b0c2f4850e529	56706997	released
e93eac04-a5e3-4be7-9de6-bc50976ce525	TCGA-BH-A18S-11A-03-TSC.4bf80f72-4e93-41d1-bc65-4ce4ab7bd117.svs	cf2eccf0fc697e14f5927d7a88fbee73	90119053	released
a024e943-4f33-4568-bed4-cb5272ae24b3	TCGA-E9-A1RC-11A-03-TSC.080bd642-ef30-4f1c-bae5-29da64ce2a94.svs	6a7e14c4172b9e27137727e388381455	47950645	released
8ffb3ac6-3ef9-498c-ba16-5a51c6bcb483	TCGA-BH-A0DH-11A-03-TSC.bcf12071-8c86-4c13-b2e8-4b5d4dcb3878.svs	6ec2d00efda78056059dd4d847f8b202	37458181	released
9b5f1b33-57d7-41ec-9299-7232c248997e	TCGA-BH-A0DZ-11A-02-BSB.6611014f-4c9f-42cd-a766-bd6960fb1f34.svs	9562dfcc69e76c1673fd4d03e3a6957a	35351809	released
731ea4ff-ca51-446d-86e4-eb7b0d0ec83e	TCGA-BH-A0DZ-11A-02-TSB.81f27798-028c-4adc-8ae4-0efad38819b5.svs	ad227198e1cfb870b288942eadf99896	58983177	released
1d31d57b-0807-4c39-8d20-6dbae2596348	TCGA-E9-A1RB-11A-03-TSC.bdadec5d-c118-4216-87b3-894ee88bd9d0.svs	63af025cf7966a3b913bc364f262a388	83401863	released
d0f7eade-84b7-47ad-8ef0-70b917273375	TCGA-BH-A0AY-11A-02-BSB.ad79c4d9-9b8e-41b0-b4fe-417fde966cf1.svs	fa17d3ec35a7d56ea79723e431821cb4	111343867	released
2b57bcbb-c05a-43a8-bf9d-ba13b928b3e4	TCGA-E9-A1RB-11A-01-TSA.85b4df38-17c3-4a80-8b46-d57329cc751f.svs	a2ebb734e6392b75284ab278d0cac592	92797337	released
25a0726d-0f34-4650-ac23-0210bea01dd7	TCGA-E9-A1RB-11A-02-TSB.79acef4d-7a72-4495-8c9c-578da9b92946.svs	7d75a78d2dd261fe9eef946adee4a923	68142745	released
91f1fd35-ce63-41c6-a0c1-52da26d43474	TCGA-BH-A0AU-11A-01-TSA.20384e45-194c-4feb-bae0-c847ab0b6858.svs	946701a3f476aa12a1a4eb9509b4ddc6	63827081	released
4269caca-d356-414d-8915-b16f2dd78a76	TCGA-E9-A1RD-11A-03-TSC.dbc7a525-d018-4317-a14c-0957603cf637.svs	a92e3d82a6d24b65e6070acf161c7920	69140455	released
62ec126e-e590-4881-b26a-f196947fe2f7	TCGA-BH-A0E1-11A-01-TSA.e81e751c-af38-4650-8add-93c6def815f3.svs	f90201f2ca99eda0eb0271fa74f21921	178154329	released
bdc93523-89d5-48af-b717-f7e8bdcf3a1d	TCGA-E9-A1RH-11A-01-TSA.ac96d612-a880-4bca-9248-8206b9022b8a.svs	ff3efe0b44880aceca24e296e1e10f72	61267683	released
c6151520-3efa-4f6b-a8d3-f27b8afce5d2	TCGA-E9-A1RH-11A-03-TSC.b5b0041c-61c5-45ee-b943-cce27b5a29f5.svs	602ea6ce4bdd1d54a1112274286c8ff2	50299999	released
d058c274-3151-4ca6-9660-d4a5465f61ca	TCGA-BH-A1EV-11A-02-TSB.b52752d6-6898-476e-8727-5c05ef49ce28.svs	26df18e92d3033fd879535ea0dc33eb5	57375761	released
4cd2ad0e-f7d2-4f1b-996f-e89f2b0af1f8	TCGA-BH-A18P-11A-03-TSC.b5e16007-3974-41fe-a948-be4ab25a9b46.svs	789de62b0cb1ea13fae17588b661ef98	78577247	released
9ee6932a-b358-436b-8e8d-8abf97cbba68	TCGA-E2-A1BC-11A-03-TSC.df3e3516-968b-43e9-992e-93f73e758963.svs	8448a38965be7e720d9cd929407f66ca	46698673	released
55436327-6d19-48c4-ad4e-580a976a0501	TCGA-BH-A0DO-11A-01-TSA.687e2a08-3cfc-408f-8dd2-b6cf2fd48051.svs	c1ccf5a1b33345f7960db191a9822fde	73520265	released
6f99b15d-5f18-42d4-92f5-f94e0dd7fbd2	TCGA-BH-A1FG-11A-02-TSB.deb3af77-11f0-4010-be6c-1cbd5fae0f78.svs	63790ffa493ba57bacbc13648724b8d5	54301903	released
2dd46103-2126-473f-9615-131c80d2122d	TCGA-BH-A1FG-11A-01-TSA.2dbf1459-1072-44b7-8a61-b62aa5c2d86d.svs	e507f25a696859036e785cfc21bb3229	64952395	released
fa4828ba-526d-407d-8072-87ffa775fea2	TCGA-BH-A0DD-11A-01-BSA.e9aae98d-ecf8-4d48-b1ca-f349013f2c42.svs	0b439ea4416410e03e5e802b2f134d6c	68046005	released
7a811d77-c7a2-4da9-b1d3-d9979ffcd292	TCGA-BH-A0BO-11A-01-TSA.dd5e8987-6e95-4412-b76a-c36cadb44da9.svs	55403550224b856f2a1b420893a20f22	338998249	released
27b31795-c171-415c-b2f2-fe91691468d7	TCGA-BH-A0DL-11A-01-TSA.957719a2-e95d-4a8c-b3b6-5fb52d356dc8.svs	4e73b16d93d192d451fc1f9175d80dfd	94805587	released
f24d3d3f-3d7f-4442-baf8-d2a02b0a5788	TCGA-BH-A18S-11A-01-TSA.e6ab4515-1162-4a22-8601-67a1b46d25de.svs	8bb9dae2d847084d8df7082a21a07c10	67958935	released
49306c31-77fe-479a-8aac-d61f1dcc6c5d	TCGA-BH-A18S-11A-02-TSB.d80cc75d-4732-4932-ad45-6094c7d03688.svs	9ea197041ee848fe9a104324420d1af1	78859961	released
e3a5156a-17ad-49f4-a9e9-0d2244cc99b8	TCGA-AC-A23H-11A-01-TS1.0795e2c7-63d2-4b4e-af60-299014b058d1.svs	cdbbd7e2cf791c2701d6fbaaa212b038	39928531	released
ed8cfaf3-b198-4dfc-a263-06e92b99beba	TCGA-E9-A1RC-11A-02-TSB.02470951-09ac-4436-b9c1-74f7af27106c.svs	cd55f6c64500670eec541ffd1b3b7a6b	55200131	released
c92778ca-8b90-48d7-84b1-a2211de2e0b2	TCGA-A7-A13E-11A-03-TS3.927ae45d-b4aa-4dec-8e30-88902119bbe5.svs	d506a4ef62a7c113e6ac46fb34158005	131014705	released
5c5a26e7-3dfc-4d3a-9102-828c7a12e95c	TCGA-E2-A1LS-11A-03-TSC.70f17b29-2748-497f-a86f-5d9879ebca65.svs	117bdcede8cdf8bcd4ea272d8bda4084	58303663	released
b0410792-4281-4de6-b214-70e84f1fc972	TCGA-E2-A1LS-11A-02-TSB.331ffa8e-4aed-43bc-8978-b3482dafb51c.svs	9f45feadde60bb734d1f49a4bfe75203	66985665	released
70293910-1d67-493a-b732-c20fd4388e74	TCGA-E2-A1LS-11A-01-TSA.ed975f67-163e-4061-acf0-7e7149b29561.svs	c49a59562205d3c639ed5114652a6178	59989845	released
47b70fe2-09bc-4a79-88e4-ef267312fd71	TCGA-BH-A0AY-11A-02-TSB.87c30c08-4771-4bf2-8204-d077c69d18e1.svs	0645b82c2d1a8c76c9920d92d7ed3b14	78830457	released
8ea326a4-cebe-4261-bf6c-fbf937666721	TCGA-BH-A0DV-11A-02-TSB.5f525dec-2f6e-4dd5-86ca-e46e615d0d6a.svs	bff4491346b5c5b6c469ef34c9b6e593	202911877	released
eb03cf5f-0dc4-45af-a54a-f6639101c191	TCGA-BH-A0AU-11A-01-BSA.60e75074-7745-4a16-be80-0a13c1c6b229.svs	00d36bd8d49bc7979d8556af7e4e53fe	62989343	released
dc5396da-37e0-43c8-91bb-c74fdc38906d	TCGA-E9-A1RH-11A-02-TSB.df276f31-910a-4347-8eb3-d5f1408ad91f.svs	44679572e9ab76f73b39a1343691b9c8	51836909	released
83fa85c4-0cab-4a60-839a-601c5142ec71	TCGA-BH-A1EV-11A-03-TSC.bc848f8c-fda9-476f-9048-7858efc11667.svs	b97436ad179d4a2d8eff3e17a0a10043	49282769	released
fb8ea333-81a5-4419-8e83-612317201a47	TCGA-BH-A1EV-11A-01-TSA.59abfc90-b4b5-4179-a3be-2544b7bfc52b.svs	ab2788b51691ef2638ef726343f877d7	80478121	released
bc31d00a-58de-4438-8a12-70ba518d9b52	TCGA-BH-A1FC-11A-03-TSC.40bfdfc8-9dba-4751-8330-4bd5db40b9d5.svs	832073463299265d13c1013f9c22dbe9	89850845	released
a27091d1-e10c-4939-8ae5-a6321ff5ab47	TCGA-BH-A1FC-11A-02-TSB.e34fdf79-5688-4e75-9094-5ef1bef35e9c.svs	92d22f2ebd5e2444316e7039d177d568	73230955	released
5ea56025-1bf9-4d18-b6f0-bb0c712f3ab1	TCGA-BH-A1FH-11B-03-TSC.449078ab-ecee-483e-b013-5f103ac6617a.svs	87dc2fba982ed69f80151a7f2c725fed	54081967	released
5b515b24-fbce-4287-ae01-2dd8b650a530	TCGA-BH-AB28-11A-01-TSA.D6EDA1EA-137E-4805-B684-6654B192505B.svs	9230d8060643b1b9f8927d241dd912d0	67886905	released
614c926c-435a-4d2f-9312-0ce02acd1f2c	TCGA-BH-A1FH-11B-02-TSB.e325e2bc-4922-491f-aa89-180525aa5851.svs	bbc70069683aec54e8dbb8613a6d8a49	72493793	released
b9c6e7e4-1688-4c54-ba31-6abd7a6e74f6	TCGA-BH-A0B7-11A-02-TSB.fb8e2a39-14df-4625-bd4a-43c099593109.svs	d5f83ced3d206c11cbffa8d5ab8a6dcb	36007359	released
b78b8ec0-e6a4-4882-b65f-b65015b95c33	TCGA-E9-A1NG-11A-03-TSC.275eda98-a0ca-4678-b254-f225074ec5b5.svs	0f78f923a8478a66c4e4039d02a9fd84	98347429	released
6eb05a1c-9ca7-483c-8c0f-858652cc6d5b	TCGA-E2-A15K-06A-01-TS1.c2f7ed54-0f5a-4f43-b130-77a7dcceb9db.svs	d02b39debc4e089e67527a9c7f0d05ce	80051217	released
4680f8e8-48bb-4f80-8496-1606d6c0619c	TCGA-E9-A1NG-11A-02-TSB.6751a8f9-d4ac-4530-b8f7-6806f61ab06e.svs	0b753da57e7ab060cc13b053b474731c	90873719	released
dab1758d-d8b7-455e-99af-c7261b1221dc	TCGA-BH-A0B8-11A-04-TSD.13c9a4d2-83e3-465e-ad13-c6ed2208fedb.svs	922a5a00cbd07e97c1040918aed5150a	50578673	released
4ed1e10e-16cb-446b-9f71-c58ef8e96a1e	TCGA-BH-A18P-11A-01-TSA.c28c17f4-beaa-40bf-99c5-70b3657eeebb.svs	aa36ddfb9a3ad44a1e2899945b065ad4	91693157	released
3bf96972-de8e-40ef-b0ba-5acab2b3b503	TCGA-BH-A0DO-11A-01-BSA.d5f2f5ca-46ba-4c74-85d3-6298f3317af1.svs	e2561d339f8290a1e43f216c00c1c8d6	78814831	released
812f3d1a-6ff7-4cd8-9f8a-dd77b9bdfb96	TCGA-A7-A4SE-11A-06-TS6.EB9F7EDD-E1B2-482E-B411-1CEEA71502B3.svs	23e7496e2c895524727e5dfac15b1002	111885909	released
43e8977b-5237-4e53-af13-7116cc7a1aa4	TCGA-A7-A4SE-11A-01-TS1.EAE19254-0755-4544-8A79-4339C414F426.svs	8663b6d685ebd62fd13609a723e784c4	51752497	released
b89998b9-97ac-4d1c-bb98-798f0566bc97	TCGA-A7-A4SE-11A-02-TS2.F1959DC3-7BF0-4CBF-B92C-29B88D6FA677.svs	85e4f979820823e3ed813f5e29ae8b33	85289809	released
2b160acf-6c84-4dbb-8ea6-09f7f62f84c6	TCGA-BH-A18Q-11A-02-TSB.5e23d89f-cfad-41c3-937a-6b4d70e7a18f.svs	2c7910830d838044c35187921ecd5f65	63194129	released
3514ead2-98ff-4655-a0f6-c3fa8ca05362	TCGA-AC-A2QJ-11A-02-TS2.85792F0A-9C14-4723-8799-A751AC07CEC1.svs	81bf23c58f52a0b01b992b20ac5da7cb	13009249	released
d7d4a39c-3400-45c0-beb3-8df0c7bcd584	TCGA-BH-A0DD-11A-03-TSC.ad254a5b-39c4-4320-8482-52563481172e.svs	d4a9e13ddddfeac553e82a16060ac0ce	48003213	released
612a7391-40d4-4ec4-adb2-f552e2381954	TCGA-BH-A0DD-11A-04-TSD.7d550da7-9516-4ef8-80da-39bd0c7742fb.svs	fd9242271ecd05560f236bae070ecaa5	81938917	released
